,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,Lockdown,Public Health Measures,Governance and socio-economic measures,Humanitarian exemption,Social distancing,Movement restrictions
13,13/01/2020,13,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0
14,14/01/2020,14,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0
15,15/01/2020,15,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0
16,16/01/2020,16,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0
17,17/01/2020,17,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0
18,18/01/2020,18,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0
19,19/01/2020,19,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0
20,20/01/2020,20,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0
21,21/01/2020,21,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
22,22/01/2020,22,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
23,23/01/2020,23,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
24,24/01/2020,24,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0
25,25/01/2020,25,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0
26,26/01/2020,26,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0
27,27/01/2020,27,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0
28,28/01/2020,28,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0
29,29/01/2020,29,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0
30,30/01/2020,30,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0
31,31/01/2020,31,1,2020,2,0,United_Kingdom,UK,GBR,66488991.0,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0
32,01/02/2020,1,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0
33,02/02/2020,2,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0
34,03/02/2020,3,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0
35,04/02/2020,4,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0
36,05/02/2020,5,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0
37,06/02/2020,6,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0
38,07/02/2020,7,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0
39,08/02/2020,8,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0
40,09/02/2020,9,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0
41,10/02/2020,10,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0
42,11/02/2020,11,2,2020,4,0,United_Kingdom,UK,GBR,66488991.0,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0
43,12/02/2020,12,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0
44,13/02/2020,13,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0
45,14/02/2020,14,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0
46,15/02/2020,15,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0
47,16/02/2020,16,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0
48,17/02/2020,17,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0
49,18/02/2020,18,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0
50,19/02/2020,19,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0
51,20/02/2020,20,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0
52,21/02/2020,21,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
53,22/02/2020,22,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0
54,23/02/2020,23,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0
55,24/02/2020,24,2,2020,4,0,United_Kingdom,UK,GBR,66488991.0,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0
56,25/02/2020,25,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0
57,26/02/2020,26,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0
58,27/02/2020,27,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0
59,28/02/2020,28,2,2020,3,0,United_Kingdom,UK,GBR,66488991.0,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0
60,29/02/2020,29,2,2020,2,0,United_Kingdom,UK,GBR,66488991.0,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0
61,01/03/2020,1,3,2020,5,0,United_Kingdom,UK,GBR,66488991.0,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0
62,02/03/2020,2,3,2020,13,0,United_Kingdom,UK,GBR,66488991.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
63,03/03/2020,3,3,2020,4,0,United_Kingdom,UK,GBR,66488991.0,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0
64,04/03/2020,4,3,2020,11,0,United_Kingdom,UK,GBR,66488991.0,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0
65,05/03/2020,5,3,2020,34,0,United_Kingdom,UK,GBR,66488991.0,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0
66,06/03/2020,6,3,2020,30,1,United_Kingdom,UK,GBR,66488991.0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
67,07/03/2020,7,3,2020,48,0,United_Kingdom,UK,GBR,66488991.0,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0
68,08/03/2020,8,3,2020,43,1,United_Kingdom,UK,GBR,66488991.0,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0
69,09/03/2020,9,3,2020,67,1,United_Kingdom,UK,GBR,66488991.0,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0
70,10/03/2020,10,3,2020,48,2,United_Kingdom,UK,GBR,66488991.0,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0
71,11/03/2020,11,3,2020,52,1,United_Kingdom,UK,GBR,66488991.0,2020-03-11,0.0,1.0,0.0,0.0,0.0,0.0
72,12/03/2020,12,3,2020,83,0,United_Kingdom,UK,GBR,66488991.0,2020-03-12,0.0,2.0,0.0,0.0,0.0,0.0
73,13/03/2020,13,3,2020,134,4,United_Kingdom,UK,GBR,66488991.0,2020-03-13,0.0,3.0,1.0,0.0,0.0,0.0
74,14/03/2020,14,3,2020,117,0,United_Kingdom,UK,GBR,66488991.0,2020-03-14,0.0,4.0,2.0,0.0,0.0,0.0
75,15/03/2020,15,3,2020,433,11,United_Kingdom,UK,GBR,66488991.0,2020-03-15,0.0,5.0,3.0,0.0,0.0,0.0
76,16/03/2020,16,3,2020,251,14,United_Kingdom,UK,GBR,66488991.0,2020-03-16,0.0,7.0,4.0,0.0,1.0,0.0
77,17/03/2020,17,3,2020,152,20,United_Kingdom,UK,GBR,66488991.0,2020-03-17,0.0,9.0,5.0,0.0,2.0,0.0
78,18/03/2020,18,3,2020,407,5,United_Kingdom,UK,GBR,66488991.0,2020-03-18,0.0,11.0,6.0,0.0,3.0,0.0
79,19/03/2020,19,3,2020,680,43,United_Kingdom,UK,GBR,66488991.0,2020-03-19,0.0,13.0,7.0,0.0,4.0,0.0
80,20/03/2020,20,3,2020,647,41,United_Kingdom,UK,GBR,66488991.0,2020-03-20,0.0,15.0,8.0,0.0,6.0,0.0
81,21/03/2020,21,3,2020,706,33,United_Kingdom,UK,GBR,66488991.0,2020-03-21,0.0,17.0,9.0,0.0,9.0,0.0
82,22/03/2020,22,3,2020,1035,56,United_Kingdom,UK,GBR,66488991.0,2020-03-22,0.0,19.0,10.0,0.0,12.0,0.0
83,23/03/2020,23,3,2020,665,48,United_Kingdom,UK,GBR,66488991.0,2020-03-23,0.0,21.0,11.0,0.0,15.0,0.0
84,24/03/2020,24,3,2020,967,54,United_Kingdom,UK,GBR,66488991.0,2020-03-24,1.0,23.0,12.0,0.0,18.0,1.0
85,25/03/2020,25,3,2020,1427,87,United_Kingdom,UK,GBR,66488991.0,2020-03-25,2.0,25.0,13.0,0.0,21.0,2.0
86,26/03/2020,26,3,2020,1452,41,United_Kingdom,UK,GBR,66488991.0,2020-03-26,3.0,27.0,14.0,0.0,24.0,3.0
87,27/03/2020,27,3,2020,2129,115,United_Kingdom,UK,GBR,66488991.0,2020-03-27,4.0,29.0,15.0,0.0,27.0,4.0
88,28/03/2020,28,3,2020,2885,181,United_Kingdom,UK,GBR,66488991.0,2020-03-28,5.0,31.0,16.0,0.0,30.0,5.0
89,29/03/2020,29,3,2020,2546,260,United_Kingdom,UK,GBR,66488991.0,2020-03-29,6.0,33.0,17.0,0.0,33.0,6.0
90,30/03/2020,30,3,2020,2433,209,United_Kingdom,UK,GBR,66488991.0,2020-03-30,7.0,35.0,18.0,0.0,36.0,7.0
91,31/03/2020,31,3,2020,2619,180,United_Kingdom,UK,GBR,66488991.0,2020-03-31,8.0,37.0,19.0,0.0,39.0,8.0
92,01/04/2020,1,4,2020,3009,381,United_Kingdom,UK,GBR,66488991.0,2020-04-01,9.0,39.0,20.0,0.0,42.0,9.0
93,02/04/2020,2,4,2020,4324,743,United_Kingdom,UK,GBR,66488991.0,2020-04-02,10.0,41.0,21.0,0.0,45.0,10.0
94,03/04/2020,3,4,2020,4244,389,United_Kingdom,UK,GBR,66488991.0,2020-04-03,11.0,43.0,22.0,0.0,48.0,11.0
95,04/04/2020,4,4,2020,4450,684,United_Kingdom,UK,GBR,66488991.0,2020-04-04,12.0,45.0,23.0,0.0,51.0,12.0
96,05/04/2020,5,4,2020,3735,708,United_Kingdom,UK,GBR,66488991.0,2020-04-05,13.0,47.0,24.0,0.0,54.0,13.0
97,06/04/2020,6,4,2020,5903,621,United_Kingdom,UK,GBR,66488991.0,2020-04-06,14.0,49.0,25.0,0.0,57.0,14.0
98,07/04/2020,7,4,2020,3802,439,United_Kingdom,UK,GBR,66488991.0,2020-04-07,15.0,51.0,26.0,0.0,60.0,15.0
99,08/04/2020,8,4,2020,3634,786,United_Kingdom,UK,GBR,66488991.0,2020-04-08,16.0,53.0,27.0,0.0,63.0,16.0
100,09/04/2020,9,4,2020,5491,938,United_Kingdom,UK,GBR,66488991.0,2020-04-09,17.0,55.0,28.0,0.0,66.0,17.0
101,10/04/2020,10,4,2020,4344,881,United_Kingdom,UK,GBR,66488991.0,2020-04-10,18.0,57.0,29.0,0.0,69.0,18.0
