,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,Lockdown,Public Health Measures,Governance and socio-economic measures,Humanitarian exemption,Social distancing,Movement restrictions
71,11/03/2020,11,3,2020,242,6,South_Korea,KR,KOR,51635256.0,2020-03-11,0.0,4.0,0.0,0.0,14.0,2.0
72,12/03/2020,12,3,2020,114,6,South_Korea,KR,KOR,51635256.0,2020-03-12,0.0,6.0,0.0,0.0,15.0,4.0
73,13/03/2020,13,3,2020,110,1,South_Korea,KR,KOR,51635256.0,2020-03-13,0.0,8.0,0.0,0.0,16.0,6.0
74,14/03/2020,14,3,2020,107,5,South_Korea,KR,KOR,51635256.0,2020-03-14,0.0,10.0,0.0,0.0,17.0,8.0
75,15/03/2020,15,3,2020,76,3,South_Korea,KR,KOR,51635256.0,2020-03-15,0.0,12.0,0.0,0.0,18.0,10.0
76,16/03/2020,16,3,2020,74,0,South_Korea,KR,KOR,51635256.0,2020-03-16,0.0,15.0,0.0,0.0,20.0,13.0
77,17/03/2020,17,3,2020,84,6,South_Korea,KR,KOR,51635256.0,2020-03-17,0.0,18.0,0.0,0.0,22.0,16.0
78,18/03/2020,18,3,2020,93,5,South_Korea,KR,KOR,51635256.0,2020-03-18,0.0,21.0,0.0,0.0,24.0,19.0
79,19/03/2020,19,3,2020,152,5,South_Korea,KR,KOR,51635256.0,2020-03-19,0.0,24.0,0.0,0.0,26.0,22.0
80,20/03/2020,20,3,2020,87,9,South_Korea,KR,KOR,51635256.0,2020-03-20,0.0,28.0,0.0,0.0,28.0,25.0
81,21/03/2020,21,3,2020,147,3,South_Korea,KR,KOR,51635256.0,2020-03-21,0.0,32.0,0.0,0.0,30.0,28.0
82,22/03/2020,22,3,2020,98,1,South_Korea,KR,KOR,51635256.0,2020-03-22,1.0,36.0,0.0,0.0,32.0,31.0
83,23/03/2020,23,3,2020,64,9,South_Korea,KR,KOR,51635256.0,2020-03-23,2.0,40.0,0.0,0.0,34.0,34.0
84,24/03/2020,24,3,2020,76,7,South_Korea,KR,KOR,51635256.0,2020-03-24,3.0,44.0,0.0,0.0,36.0,37.0
85,25/03/2020,25,3,2020,100,6,South_Korea,KR,KOR,51635256.0,2020-03-25,4.0,48.0,0.0,0.0,38.0,40.0
86,26/03/2020,26,3,2020,104,5,South_Korea,KR,KOR,51635256.0,2020-03-26,5.0,52.0,0.0,0.0,40.0,43.0
87,27/03/2020,27,3,2020,91,8,South_Korea,KR,KOR,51635256.0,2020-03-27,6.0,56.0,0.0,0.0,42.0,46.0
88,28/03/2020,28,3,2020,146,5,South_Korea,KR,KOR,51635256.0,2020-03-28,7.0,60.0,0.0,0.0,44.0,49.0
89,29/03/2020,29,3,2020,105,8,South_Korea,KR,KOR,51635256.0,2020-03-29,8.0,64.0,0.0,0.0,46.0,52.0
90,30/03/2020,30,3,2020,78,6,South_Korea,KR,KOR,51635256.0,2020-03-30,9.0,68.0,0.0,0.0,48.0,55.0
91,31/03/2020,31,3,2020,125,5,South_Korea,KR,KOR,51635256.0,2020-03-31,10.0,72.0,0.0,0.0,50.0,58.0
92,01/04/2020,1,4,2020,0,0,South_Korea,KR,KOR,51635256.0,2020-04-01,11.0,76.0,0.0,0.0,52.0,61.0
93,02/04/2020,2,4,2020,190,6,South_Korea,KR,KOR,51635256.0,2020-04-02,12.0,80.0,0.0,0.0,54.0,64.0
94,03/04/2020,3,4,2020,86,5,South_Korea,KR,KOR,51635256.0,2020-04-03,13.0,84.0,0.0,0.0,56.0,67.0
95,04/04/2020,4,4,2020,94,3,South_Korea,KR,KOR,51635256.0,2020-04-04,14.0,88.0,0.0,0.0,58.0,70.0
96,05/04/2020,5,4,2020,81,6,South_Korea,KR,KOR,51635256.0,2020-04-05,15.0,92.0,0.0,0.0,60.0,73.0
97,06/04/2020,6,4,2020,47,3,South_Korea,KR,KOR,51635256.0,2020-04-06,16.0,96.0,0.0,0.0,62.0,76.0
98,07/04/2020,7,4,2020,47,6,South_Korea,KR,KOR,51635256.0,2020-04-07,17.0,100.0,0.0,0.0,64.0,79.0
99,08/04/2020,8,4,2020,53,8,South_Korea,KR,KOR,51635256.0,2020-04-08,18.0,104.0,0.0,0.0,66.0,82.0
100,09/04/2020,9,4,2020,39,4,South_Korea,KR,KOR,51635256.0,2020-04-09,19.0,108.0,0.0,0.0,68.0,85.0
101,10/04/2020,10,4,2020,27,4,South_Korea,KR,KOR,51635256.0,2020-04-10,20.0,112.0,0.0,0.0,70.0,88.0
