,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,Lockdown,Public Health Measures,Governance and socio-economic measures,Humanitarian exemption,Social distancing,Movement restrictions
42,11/02/2020,11,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-11,0.0,11.0,0.0,0.0,0.0,0.0
43,12/02/2020,12,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-12,0.0,12.0,0.0,0.0,0.0,0.0
44,13/02/2020,13,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-13,0.0,13.0,0.0,0.0,0.0,0.0
45,14/02/2020,14,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-14,0.0,14.0,0.0,0.0,0.0,0.0
46,15/02/2020,15,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-15,0.0,15.0,0.0,0.0,0.0,0.0
47,16/02/2020,16,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-16,0.0,16.0,0.0,0.0,0.0,0.0
48,17/02/2020,17,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-17,0.0,17.0,0.0,0.0,0.0,0.0
49,18/02/2020,18,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-18,0.0,18.0,0.0,0.0,0.0,0.0
50,19/02/2020,19,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-19,0.0,19.0,0.0,0.0,0.0,0.0
51,20/02/2020,20,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-20,0.0,20.0,0.0,0.0,0.0,0.0
52,21/02/2020,21,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-21,0.0,21.0,0.0,0.0,0.0,0.0
53,22/02/2020,22,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-22,0.0,22.0,0.0,0.0,0.0,0.0
54,23/02/2020,23,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-23,0.0,23.0,0.0,0.0,0.0,0.0
55,24/02/2020,24,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-24,0.0,24.0,0.0,0.0,0.0,0.0
56,25/02/2020,25,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-25,0.0,25.0,0.0,0.0,0.0,0.0
57,26/02/2020,26,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-26,0.0,26.0,0.0,0.0,0.0,0.0
58,27/02/2020,27,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-27,0.0,27.0,0.0,0.0,0.0,0.0
59,28/02/2020,28,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-28,0.0,28.0,0.0,0.0,0.0,0.0
60,29/02/2020,29,2,2020,0,0,Belgium,BE,BEL,11422068.0,2020-02-29,0.0,29.0,0.0,0.0,0.0,0.0
61,01/03/2020,1,3,2020,0,0,Belgium,BE,BEL,11422068.0,2020-03-01,0.0,30.0,0.0,0.0,0.0,0.0
62,02/03/2020,2,3,2020,1,0,Belgium,BE,BEL,11422068.0,2020-03-02,0.0,31.0,0.0,0.0,0.0,0.0
63,03/03/2020,3,3,2020,6,0,Belgium,BE,BEL,11422068.0,2020-03-03,0.0,32.0,0.0,0.0,0.0,0.0
64,04/03/2020,4,3,2020,5,0,Belgium,BE,BEL,11422068.0,2020-03-04,0.0,33.0,0.0,0.0,0.0,0.0
65,05/03/2020,5,3,2020,10,0,Belgium,BE,BEL,11422068.0,2020-03-05,0.0,34.0,0.0,0.0,0.0,0.0
66,06/03/2020,6,3,2020,27,0,Belgium,BE,BEL,11422068.0,2020-03-06,0.0,35.0,0.0,0.0,0.0,0.0
67,07/03/2020,7,3,2020,59,0,Belgium,BE,BEL,11422068.0,2020-03-07,0.0,36.0,0.0,0.0,0.0,0.0
68,08/03/2020,8,3,2020,60,0,Belgium,BE,BEL,11422068.0,2020-03-08,0.0,37.0,0.0,0.0,0.0,0.0
69,09/03/2020,9,3,2020,31,0,Belgium,BE,BEL,11422068.0,2020-03-09,0.0,38.0,0.0,0.0,0.0,0.0
70,10/03/2020,10,3,2020,39,0,Belgium,BE,BEL,11422068.0,2020-03-10,0.0,39.0,0.0,0.0,0.0,0.0
71,11/03/2020,11,3,2020,28,0,Belgium,BE,BEL,11422068.0,2020-03-11,0.0,40.0,0.0,0.0,0.0,0.0
72,12/03/2020,12,3,2020,47,3,Belgium,BE,BEL,11422068.0,2020-03-12,0.0,42.0,1.0,0.0,0.0,0.0
73,13/03/2020,13,3,2020,85,0,Belgium,BE,BEL,11422068.0,2020-03-13,0.0,44.0,3.0,0.0,2.0,0.0
74,14/03/2020,14,3,2020,160,0,Belgium,BE,BEL,11422068.0,2020-03-14,0.0,46.0,5.0,0.0,4.0,0.0
75,15/03/2020,15,3,2020,130,1,Belgium,BE,BEL,11422068.0,2020-03-15,0.0,48.0,7.0,0.0,6.0,0.0
76,16/03/2020,16,3,2020,197,0,Belgium,BE,BEL,11422068.0,2020-03-16,0.0,50.0,9.0,0.0,8.0,0.0
77,17/03/2020,17,3,2020,199,1,Belgium,BE,BEL,11422068.0,2020-03-17,0.0,52.0,11.0,0.0,10.0,0.0
78,18/03/2020,18,3,2020,158,0,Belgium,BE,BEL,11422068.0,2020-03-18,1.0,55.0,13.0,0.0,12.0,1.0
79,19/03/2020,19,3,2020,243,9,Belgium,BE,BEL,11422068.0,2020-03-19,2.0,58.0,15.0,0.0,14.0,2.0
80,20/03/2020,20,3,2020,309,7,Belgium,BE,BEL,11422068.0,2020-03-20,3.0,61.0,17.0,0.0,16.0,3.0
81,21/03/2020,21,3,2020,462,16,Belgium,BE,BEL,11422068.0,2020-03-21,4.0,64.0,19.0,0.0,18.0,4.0
82,22/03/2020,22,3,2020,558,30,Belgium,BE,BEL,11422068.0,2020-03-22,5.0,67.0,21.0,0.0,20.0,5.0
83,23/03/2020,23,3,2020,586,8,Belgium,BE,BEL,11422068.0,2020-03-23,6.0,70.0,23.0,0.0,22.0,6.0
84,24/03/2020,24,3,2020,342,13,Belgium,BE,BEL,11422068.0,2020-03-24,7.0,73.0,25.0,0.0,25.0,7.0
85,25/03/2020,25,3,2020,526,34,Belgium,BE,BEL,11422068.0,2020-03-25,8.0,76.0,27.0,0.0,28.0,8.0
86,26/03/2020,26,3,2020,668,56,Belgium,BE,BEL,11422068.0,2020-03-26,9.0,79.0,29.0,0.0,31.0,9.0
87,27/03/2020,27,3,2020,1298,42,Belgium,BE,BEL,11422068.0,2020-03-27,10.0,82.0,31.0,0.0,34.0,10.0
88,28/03/2020,28,3,2020,1049,69,Belgium,BE,BEL,11422068.0,2020-03-28,11.0,85.0,33.0,0.0,37.0,11.0
89,29/03/2020,29,3,2020,1850,64,Belgium,BE,BEL,11422068.0,2020-03-29,12.0,88.0,35.0,0.0,40.0,12.0
90,30/03/2020,30,3,2020,1702,78,Belgium,BE,BEL,11422068.0,2020-03-30,13.0,91.0,37.0,0.0,43.0,13.0
91,31/03/2020,31,3,2020,1063,82,Belgium,BE,BEL,11422068.0,2020-03-31,14.0,94.0,39.0,0.0,46.0,14.0
92,01/04/2020,1,4,2020,876,192,Belgium,BE,BEL,11422068.0,2020-04-01,15.0,97.0,41.0,0.0,49.0,15.0
93,02/04/2020,2,4,2020,1189,123,Belgium,BE,BEL,11422068.0,2020-04-02,16.0,100.0,43.0,0.0,52.0,16.0
94,03/04/2020,3,4,2020,1384,183,Belgium,BE,BEL,11422068.0,2020-04-03,17.0,103.0,45.0,0.0,55.0,17.0
95,04/04/2020,4,4,2020,1422,132,Belgium,BE,BEL,11422068.0,2020-04-04,18.0,106.0,47.0,0.0,58.0,18.0
96,05/04/2020,5,4,2020,1661,140,Belgium,BE,BEL,11422068.0,2020-04-05,19.0,109.0,49.0,0.0,61.0,19.0
97,06/04/2020,6,4,2020,1260,164,Belgium,BE,BEL,11422068.0,2020-04-06,20.0,112.0,51.0,0.0,64.0,20.0
98,07/04/2020,7,4,2020,1123,185,Belgium,BE,BEL,11422068.0,2020-04-07,21.0,115.0,53.0,0.0,67.0,21.0
99,08/04/2020,8,4,2020,1380,403,Belgium,BE,BEL,11422068.0,2020-04-08,22.0,118.0,55.0,0.0,70.0,22.0
100,09/04/2020,9,4,2020,1209,205,Belgium,BE,BEL,11422068.0,2020-04-09,23.0,121.0,57.0,0.0,73.0,23.0
101,10/04/2020,10,4,2020,1580,283,Belgium,BE,BEL,11422068.0,2020-04-10,24.0,124.0,59.0,0.0,76.0,24.0
